timestamp,model,gt,pred,chamfer,fscore@0.01,precision@0.01,recall@0.01,fscore@0.02,precision@0.02,recall@0.02,normal_consistency,volume_iou,pred_triangles,pred_vertices,pred_watertight,pred_boundary_edges,pred_nonmanifold_edges,pred_components
2026-09-17T20:05:15,hunyuan_m130_elev20_seed777__e4lama,obj05_softbrake_7347.stl,obj05.glb,0.027658,0.491112,0.71691,0.37348,0.781516,0.94713,0.6652,0.698428,0.753642,1346696,671063,False,57,6528,1
2026-09-17T20:05:32,hunyuan_m130_elev20_seed777__e4lama,obj06_swivel_dsh.stl,obj06.glb,0.037758,0.341224,0.4169,0.2888,0.627442,0.74701,0.54087,0.67208,0.746191,2098916,1044900,False,27,13296,7
2026-09-17T20:05:49,hunyuan_m130_elev20_seed777__e4lama,obj07_pmpf_pump.stl,obj07.glb,0.022204,0.645272,0.65169,0.63898,0.886094,0.89802,0.87448,0.861363,0.843549,1166864,581397,False,13,6023,8
2026-09-17T20:06:03,hunyuan_m130_elev20_seed777__e4lama,obj08_air_bearing.stl,obj08.glb,0.034938,0.585699,0.73799,0.48551,0.741577,0.92015,0.62105,0.733772,0.879714,1735622,864789,False,18,8656,15
2026-09-17T20:06:16,hunyuan_m130_elev20_seed777,obj20_enclosure_rspro.stl,obj20.glb,0.02426,0.558802,0.52418,0.59832,0.86721,0.85633,0.87837,0.764247,0.273522,892318,445374,False,0,2139,1
2026-09-17T20:06:31,hunyuan_m130_elev20_seed777,obj21_enclosure_camdenboss.stl,obj21.glb,0.028552,0.565872,0.52103,0.61916,0.767391,0.71934,0.82232,0.645747,0.126987,1019866,497113,False,174,32454,4
2026-09-17T20:06:40,hunyuan_m130_elev20_seed777,obj22_junctionbox_23nct1.stl,obj22.glb,0.027854,0.587254,0.77064,0.47437,0.757999,0.90996,0.64953,0.628785,0.695117,491900,241267,False,131,13436,9
2026-09-17T20:06:54,hunyuan_m130_elev20_seed777,obj24_manifold_hm031p024s.stl,obj24.glb,0.035638,0.34023,0.37686,0.31009,0.740477,0.80898,0.68267,0.789292,0.776939,1193958,595449,False,14,4409,6
2026-09-17T20:07:02,hunyuan_m130_elev20_seed777,obj25_valveblock_ad03pb042s.stl,obj25.glb,0.019546,0.80034,0.83269,0.77041,0.868586,0.9035,0.83627,0.77655,0.899943,770430,383239,False,23,5756,3
2026-09-17T21:52:32,hunyuan_m130_elev0_seed123,obj09_flangebearing_ssucf.stl,obj09.glb,0.027199,0.579804,0.6094,0.55295,0.804104,0.84174,0.76969,0.75544,0.623686,1425884,711310,False,18,4698,6
2026-09-17T21:52:42,hunyuan_m130_elev0_seed123,obj10_pillowblock_ucpx1.stl,obj10.glb,0.02202,0.626752,0.70127,0.56655,0.829756,0.9123,0.76091,0.716114,0.618538,797764,397568,False,7,3696,1
2026-09-17T21:52:58,hunyuan_m130_elev0_seed123,obj11_gearbox_ec05.stl,obj11.glb,0.036092,0.402578,0.49699,0.33831,0.649601,0.71204,0.59723,0.586186,0.274246,1077536,535553,False,34,9513,11
2026-09-17T21:53:20,hunyuan_m130_elev0_seed123,obj12_actuator_ra120sr.stl,obj12.glb,0.050581,0.28613,0.68821,0.18061,0.472754,0.94523,0.3152,0.663256,0.852832,826844,411533,False,46,5385,1
2026-09-17T21:53:37,hunyuan_m130_elev0_seed123,obj13_gripper_sgm.stl,obj13.glb,0.042862,0.362511,0.6683,0.24871,0.569879,0.89811,0.41735,0.649617,0.825804,1136082,565405,False,31,7550,7
2026-09-17T21:53:47,hunyuan_m130_elev0_seed123,obj14_gripper_sngv.stl,obj14.glb,0.022192,0.573477,0.70075,0.48533,0.827852,0.93354,0.74366,0.610858,0.537042,327234,162040,False,6,4324,1
2026-09-17T21:54:04,hunyuan_m130_elev0_seed123,obj15_gripper_swgm.stl,obj15.glb,0.083841,0.225706,0.22849,0.22299,0.403538,0.39014,0.41789,0.519688,0.252008,1566416,780512,False,20,7894,3
2026-09-17T21:54:13,hunyuan_m130_elev0_seed123,obj16_gripper_gsfga.stl,obj16.glb,0.026009,0.547806,0.78784,0.41988,0.795837,0.97115,0.67414,0.814642,0.727123,389906,194148,False,10,2294,1
2026-09-17T21:54:22,hunyuan_m130_elev0_seed123,obj17_adapterplate_nl12.stl,obj17.glb,0.017023,0.578898,0.61178,0.54937,0.977437,0.98396,0.971,0.776467,0.76929,1165842,581812,False,3,3111,2
2026-09-17T21:54:33,hunyuan_m130_elev0_seed123,obj18_flangeplate_e43006.stl,obj18.glb,0.011147,0.896782,0.90576,0.88798,0.994069,0.99294,0.9952,0.905473,0.734342,885082,442100,False,1,1227,1
2026-09-17T21:54:54,hunyuan_m130_elev0_seed123,obj19_hingedbushing_cl5040.stl,obj19.glb,0.068694,0.242762,0.2548,0.23181,0.442358,0.44511,0.43964,0.614925,0.455658,650270,320035,False,6,14703,1
2026-09-17T21:55:03,hunyuan_m130_elev0_seed123,obj23_gasspring_kgl28.stl,obj23.glb,0.003931,0.954563,0.97,0.93961,0.992049,0.996,0.98813,0.926878,0.927384,90816,45182,False,0,672,1
2026-09-17T21:55:13,hunyuan_m130_elev0_seed123,obj26_flywheel_gdfl.stl,obj26.glb,0.010212,0.889373,0.94162,0.84262,0.963908,0.98872,0.94031,0.803517,0.838701,914948,456182,False,0,3725,1
2026-09-17T21:55:21,hunyuan_m130_elev0_seed123,obj27_vbeltpulley_spb17b.stl,obj27.glb,0.013421,0.787885,0.83669,0.74446,0.964776,0.99931,0.93255,0.670466,0.433077,1073118,492201,False,1831,109820,1
2026-09-17T21:55:32,hunyuan_m130_elev0_seed123,obj28_conveyorroller_600.stl,obj28.glb,0.003604,0.999295,1.0,0.99859,0.99997,1.0,0.99994,0.983531,0.952358,201628,100721,False,2,281,1
2026-09-17T21:55:53,hunyuan_m130_elev0_seed123,obj29_telescopicslide_ahh150.stl,obj29.glb,0.008836,0.837223,1.0,0.72002,1.0,1.0,1.0,0.815416,0.660962,167998,83777,False,1,672,1
2026-09-17T21:56:00,hunyuan_m130_elev0_seed123,obj30_turnbuckle_vrh10.stl,obj30.glb,0.007389,0.885959,0.99721,0.79704,0.999269,1.0,0.99854,0.863677,0.852987,100920,50152,False,0,899,1
2026-09-17T21:56:13,hunyuan_m130_elev0_seed777,obj09_flangebearing_ssucf.stl,obj09.glb,0.017958,0.668718,0.69361,0.64555,0.923185,0.94415,0.90313,0.772473,0.797369,1518104,755328,False,63,10561,1
2026-09-17T21:56:24,hunyuan_m130_elev0_seed777,obj10_pillowblock_ucpx1.stl,obj10.glb,0.026808,0.542174,0.66782,0.45632,0.724235,0.86541,0.62266,0.692419,0.711363,682022,339484,False,39,4253,1
2026-09-17T21:56:39,hunyuan_m130_elev0_seed777,obj11_gearbox_ec05.stl,obj11.glb,0.03665,0.384867,0.50765,0.30991,0.644253,0.72978,0.57667,0.602386,0.247257,919278,457577,False,15,6171,19
2026-09-17T21:57:00,hunyuan_m130_elev0_seed777,obj12_actuator_ra120sr.stl,obj12.glb,0.049456,0.304192,0.72764,0.19229,0.520752,0.9815,0.35439,0.695677,0.884716,868440,431616,False,17,7643,3
2026-09-17T21:57:19,hunyuan_m130_elev0_seed777,obj13_gripper_sgm.stl,obj13.glb,0.044342,0.3808,0.62228,0.27434,0.555107,0.78505,0.42935,0.60223,0.767004,1584502,787955,False,68,12096,1
2026-09-17T21:57:31,hunyuan_m130_elev0_seed777,obj14_gripper_sngv.stl,obj14.glb,0.089435,0.230418,0.30048,0.18685,0.420277,0.52463,0.35055,0.52123,0.282698,335518,165248,False,20,6868,1
2026-09-17T21:57:48,hunyuan_m130_elev0_seed777,obj15_gripper_swgm.stl,obj15.glb,0.083327,0.231706,0.24092,0.22317,0.413035,0.40738,0.41885,0.520863,0.253337,1405870,700169,False,14,8064,4
2026-09-17T21:57:57,hunyuan_m130_elev0_seed777,obj16_gripper_gsfga.stl,obj16.glb,0.022781,0.608076,0.93031,0.45164,0.817045,0.9833,0.69888,0.860617,0.794773,409878,204164,False,0,2234,1
2026-09-17T21:58:06,hunyuan_m130_elev0_seed777,obj17_adapterplate_nl12.stl,obj17.glb,0.016975,0.47554,0.50892,0.44627,0.984839,0.98724,0.98245,0.78298,0.775292,1193272,594842,False,20,5034,1
2026-09-17T21:58:16,hunyuan_m130_elev0_seed777,obj18_flangeplate_e43006.stl,obj18.glb,0.011903,0.883647,0.89673,0.87094,0.983129,0.99215,0.97427,0.912305,0.88359,888176,443680,False,0,1198,1
