timestamp,model,gt,pred,chamfer,fscore@0.01,precision@0.01,recall@0.01,fscore@0.02,precision@0.02,recall@0.02,normal_consistency,volume_iou,pred_triangles,pred_vertices,pred_watertight,pred_boundary_edges,pred_nonmanifold_edges,pred_components
2026-09-20T18:51:06,hunyuan_persp_v4_elev30_seed123,obj17_adapterplate_nl12.stl,obj17.glb,0.009605,0.897811,0.89981,0.89582,0.966945,0.96735,0.96654,0.861818,0.891411,1388530,692945,False,5,3705,3
2026-09-20T18:51:17,hunyuan_persp_v4_elev30_seed123,obj18_flangeplate_e43006.stl,obj18.glb,0.008959,0.894771,0.89942,0.89017,0.995275,0.99541,0.99514,0.921632,0.744714,960566,479619,False,2,1946,1
2026-09-20T18:51:41,hunyuan_persp_v4_elev30_seed123,obj19_hingedbushing_cl5040.stl,obj19.glb,0.060997,0.275614,0.29911,0.25554,0.475595,0.49782,0.45527,0.614475,0.458026,821134,406364,False,29,12155,1
2026-09-20T18:51:54,hunyuan_persp_v4_elev30_seed123,obj20_enclosure_rspro.stl,obj20.glb,0.00926,0.937662,0.93211,0.94328,0.986304,0.99308,0.97962,0.927096,0.680931,1012948,505273,False,2,3517,1
2026-09-20T18:52:06,hunyuan_persp_v4_elev30_seed123,obj21_enclosure_camdenboss.stl,obj21.glb,0.010437,0.91398,0.92544,0.9028,0.987561,0.99063,0.98451,0.836851,0.383321,1111368,549510,False,25,17351,1
2026-09-20T18:52:15,hunyuan_persp_v4_elev30_seed123,obj22_junctionbox_23nct1.stl,obj22.glb,0.017528,0.696678,0.82549,0.60264,0.882713,0.94997,0.82435,0.685582,0.841434,487888,240080,False,48,10853,1
2026-09-20T18:52:24,hunyuan_persp_v4_elev30_seed123,obj23_gasspring_kgl28.stl,obj23.glb,0.005314,0.939832,0.95024,0.92965,0.995526,0.99751,0.99355,0.91426,0.856705,93694,46234,False,2,1823,1
2026-09-20T18:52:37,hunyuan_persp_v4_elev30_seed123,obj24_manifold_hm031p024s.stl,obj24.glb,0.023598,0.711125,0.72737,0.69559,0.859201,0.89127,0.82936,0.829034,0.875683,1561608,777024,False,54,10875,10
2026-09-20T18:52:47,hunyuan_persp_v4_elev30_seed123,obj25_valveblock_ad03pb042s.stl,obj25.glb,0.028322,0.541156,0.58217,0.50554,0.719514,0.77271,0.67317,0.725624,0.761386,701850,349441,False,20,4335,5
2026-09-20T18:52:57,hunyuan_persp_v4_elev30_seed123,obj26_flywheel_gdfl.stl,obj26.glb,0.008759,0.92411,0.93908,0.90961,0.983082,0.9848,0.98137,0.799111,0.757101,1077442,531427,False,115,19343,2
2026-09-20T18:53:03,hunyuan_persp_v4_elev30_seed123,obj27_vbeltpulley_spb17b.stl,obj27.glb,0.007194,0.97987,0.9767,0.98306,0.998959,1.0,0.99792,0.813845,0.867035,963610,461063,False,876,50821,1
2026-09-20T18:53:13,hunyuan_persp_v4_elev30_seed123,obj28_conveyorroller_600.stl,obj28.glb,0.004333,0.999244,1.0,0.99849,0.99987,1.0,0.99974,0.975909,0.950243,205688,102778,False,0,199,1
2026-09-20T18:53:33,hunyuan_persp_v4_elev30_seed123,obj29_telescopicslide_ahh150.stl,obj29.glb,0.010213,0.84154,1.0,0.72643,0.981572,1.0,0.96381,0.712319,0.788457,219876,106796,False,6,9344,1
2026-09-20T18:53:41,hunyuan_persp_v4_elev30_seed123,obj30_turnbuckle_vrh10.stl,obj30.glb,0.009053,0.843983,0.9546,0.75634,0.999209,1.0,0.99842,0.831201,0.746843,105636,52364,False,0,1328,2
2026-09-20T18:53:56,hunyuan_persp_v4_elev40_seed123,obj01_dr500.stl,obj01.glb,0.01948,0.836265,0.83273,0.83983,0.88025,0.88011,0.88039,0.846094,0.839632,2366538,1181303,False,3,5787,14
2026-09-20T18:54:09,hunyuan_persp_v4_elev40_seed123,obj02_motor_smk.stl,obj02.glb,0.039061,0.360069,0.38086,0.34143,0.621554,0.65397,0.5922,0.607251,0.74848,847440,421098,False,21,7627,6
2026-09-20T18:54:21,hunyuan_persp_v4_elev40_seed123,obj03_agl5h18.stl,obj03.glb,0.062683,0.250083,0.29034,0.21963,0.459717,0.50864,0.41938,0.533022,0.428761,598894,298143,False,7,3803,1
2026-09-20T18:54:34,hunyuan_persp_v4_elev40_seed123,obj04_indexer_110da.stl,obj04.glb,0.017501,0.764391,0.75861,0.77026,0.93718,0.93759,0.93677,0.771143,0.857044,1444286,718481,False,18,10602,3
2026-09-20T18:54:45,hunyuan_persp_v4_elev40_seed123,obj05_softbrake_7347.stl,obj05.glb,0.023585,0.57287,0.83943,0.4348,0.825547,0.9882,0.70887,0.784051,0.86299,1529898,762102,False,23,8132,6
2026-09-20T18:55:02,hunyuan_persp_v4_elev40_seed123,obj06_swivel_dsh.stl,obj06.glb,0.037401,0.39318,0.45127,0.34834,0.644852,0.71571,0.58676,0.639436,0.698962,2304366,1147988,False,14,12226,6
2026-09-20T18:55:19,hunyuan_persp_v4_elev40_seed123,obj07_pmpf_pump.stl,obj07.glb,0.019619,0.708936,0.69642,0.72191,0.916134,0.91087,0.92146,0.863888,0.868771,1029356,512755,False,14,5680,6
2026-09-20T18:55:33,hunyuan_persp_v4_elev40_seed123,obj08_air_bearing.stl,obj08.glb,0.0468,0.255696,0.34971,0.20152,0.583345,0.84403,0.44569,0.71345,0.808821,2183382,1088772,False,11,8607,9
2026-09-20T18:55:46,hunyuan_persp_v4_elev40_seed123,obj09_flangebearing_ssucf.stl,obj09.glb,0.023443,0.547657,0.57021,0.52682,0.826784,0.85351,0.80168,0.720696,0.751543,1407772,702788,False,11,3196,3
2026-09-20T18:55:56,hunyuan_persp_v4_elev40_seed123,obj10_pillowblock_ucpx1.stl,obj10.glb,0.01689,0.727808,0.8239,0.65179,0.909936,0.99319,0.83956,0.791738,0.83653,734344,364348,False,34,7901,1
2026-09-20T18:56:11,hunyuan_persp_v4_elev40_seed123,obj11_gearbox_ec05.stl,obj11.glb,0.043957,0.37732,0.46013,0.31977,0.579506,0.62858,0.53754,0.578859,0.220107,1077760,533459,False,57,15718,16
2026-09-20T18:56:32,hunyuan_persp_v4_elev40_seed123,obj12_actuator_ra120sr.stl,obj12.glb,0.05054,0.279172,0.6143,0.18063,0.494967,0.92518,0.33786,0.650771,0.836991,890684,443798,False,10,4534,1
2026-09-20T18:56:50,hunyuan_persp_v4_elev40_seed123,obj13_gripper_sgm.stl,obj13.glb,0.03326,0.409717,0.62444,0.30488,0.715017,0.9766,0.56396,0.688103,0.859312,1795052,893885,False,23,10663,2
2026-09-20T18:57:02,hunyuan_persp_v4_elev40_seed123,obj14_gripper_sngv.stl,obj14.glb,0.017726,0.640337,0.63616,0.64457,0.936045,0.93655,0.93554,0.620494,0.642158,508838,248778,False,112,15131,2
2026-09-20T18:57:18,hunyuan_persp_v4_elev40_seed123,obj15_gripper_swgm.stl,obj15.glb,0.082994,0.245735,0.24553,0.24594,0.433253,0.42305,0.44396,0.521946,0.224424,1700002,842193,False,64,22070,6
2026-09-20T18:57:28,hunyuan_persp_v4_elev40_seed123,obj16_gripper_gsfga.stl,obj16.glb,0.023968,0.599154,0.84851,0.46307,0.773026,0.97963,0.63839,0.752264,0.677398,540804,262507,False,25,20333,3
2026-09-20T18:57:37,hunyuan_persp_v4_elev40_seed123,obj17_adapterplate_nl12.stl,obj17.glb,0.009917,0.873096,0.86906,0.87717,0.986723,0.98796,0.98549,0.85236,0.889969,1394094,695910,False,2,3186,2
